driver_id,date,day_of_week,weekend_flag,stop,location_id,latitude,longitude,region,traffic_category,visit_time,visit_duration_minutes,distance_km,historical_travel_time_minutes,stop_count,average_speed_kmph,route_efficiency_score
D15,2026-10-01,Thursday,0,Store_37,L37,23.081543,72.566907,East,Medium,09:45,20,21.48,78.19,10,31.33,0.89
D3,2026-10-01,Thursday,0,Store_8,L8,22.906262,72.547656,North,Medium,13:30,18,18.86,49.04,9,27.68,0.95
D4,2026-10-01,Thursday,0,Store_60,L60,23.110032,72.461491,South,High,17:30,24,19.25,91.63,3,20.64,0.69
D5,2026-10-01,Thursday,0,Store_8,L8,22.906262,72.547656,North,Medium,09:15,35,7.23,26.32,10,37.93,0.69
D11,2026-10-02,Friday,0,Store_27,L27,23.078705,72.511762,South,Low,11:15,42,4.76,9.52,9,26.36,0.84
D11,2026-10-02,Friday,0,Store_61,L61,22.900191,72.532039,North,Medium,11:15,57,12.39,32.21,7,37.72,0.83
D12,2026-10-02,Friday,0,Store_44,L44,23.118934,72.499277,Central,Low,13:30,43,19.9,39.8,7,22.3,0.83
D12,2026-10-02,Friday,0,Store_1,L1,23.136953,72.579277,West,Medium,17:45,19,3.74,13.61,8,24.67,0.61
D13,2026-10-02,Friday,0,Store_33,L33,23.076562,72.481891,West,Medium,12:15,46,2.18,5.67,6,25.52,0.77
D4,2026-10-02,Friday,0,Store_5,L5,23.099597,72.517982,North,Medium,15:30,51,11.13,28.94,8,28.44,0.91
D9,2026-10-02,Friday,0,Store_36,L36,23.112303,72.453666,East,Low,14:15,30,8.78,17.56,4,21.09,0.86
D9,2026-10-02,Friday,0,Store_10,L10,22.931174,72.544227,Central,Low,15:15,18,8.29,16.58,3,24.32,0.97
D1,2026-10-03,Saturday,1,Store_57,L57,23.008902,72.68655,West,Medium,13:15,30,6.1,15.86,6,35.18,0.95
D10,2026-10-03,Saturday,1,Store_16,L16,23.049811,72.469171,East,High,08:15,32,14.39,68.5,8,40.85,0.72
D11,2026-10-03,Saturday,1,Store_48,L48,23.02243,72.683566,East,Low,15:45,48,3.36,6.72,12,34.14,0.81
D12,2026-10-03,Saturday,1,Store_69,L69,23.098633,72.464317,East,High,10:15,29,13.86,65.97,3,48.97,0.79
D14,2026-10-03,Saturday,1,Store_11,L11,22.956287,72.533465,West,High,17:45,10,7.57,36.03,3,24.36,0.72
D4,2026-10-03,Saturday,1,Store_39,L39,23.125122,72.541797,West,Low,14:45,35,8.64,17.28,10,30.89,0.75
D5,2026-10-03,Saturday,1,Store_26,L26,23.140634,72.59912,East,Low,08:30,36,20.8,58.24,4,47.28,0.77
D8,2026-10-03,Saturday,1,Store_33,L33,23.076562,72.481891,West,Medium,12:15,22,8.14,21.16,11,27.53,0.6
D10,2026-10-04,Sunday,1,Store_67,L67,22.985093,72.609142,West,High,08:00,51,5.65,26.89,6,30.79,0.62
D10,2026-10-04,Sunday,1,Store_32,L32,22.896707,72.491172,East,Low,10:00,17,19.37,54.24,12,35.34,0.64
D14,2026-10-04,Sunday,1,Store_33,L33,23.076562,72.481891,West,Medium,08:45,46,14.22,51.76,11,45.62,0.73
D14,2026-10-04,Sunday,1,Store_6,L6,23.114987,72.550167,East,High,18:15,37,10.45,49.74,9,25.85,0.97
D5,2026-10-04,Sunday,1,Store_53,L53,23.135279,72.547717,West,Low,08:45,18,9.29,26.01,3,40.19,0.77
D6,2026-10-04,Sunday,1,Store_22,L22,22.96808,72.593603,South,High,12:00,33,18.44,62.7,4,32.21,0.94
D6,2026-10-04,Sunday,1,Store_17,L17,23.149252,72.585157,East,Medium,12:15,51,13.57,35.28,9,38.65,0.96
D1,2026-10-05,Monday,0,Store_35,L35,23.114949,72.528371,North,Low,12:00,46,6.83,13.66,7,44.14,0.65
D1,2026-10-05,Monday,0,Store_2,L2,23.101989,72.495308,North,Medium,17:45,49,23.62,85.98,7,46.48,0.85
D13,2026-10-05,Monday,0,Store_7,L7,22.995806,72.573083,South,Low,15:45,51,20.52,41.04,11,37.85,0.8
D15,2026-10-05,Monday,0,Store_17,L17,23.149252,72.585157,East,Medium,18:00,50,7.74,28.17,3,34.13,0.61
D6,2026-10-05,Monday,0,Store_56,L56,23.088968,72.467116,West,High,18:45,25,23.74,113.0,9,44.06,0.63
D7,2026-10-05,Monday,0,Store_20,L20,23.129394,72.520486,West,Medium,12:00,10,13.1,34.06,5,20.55,0.97
D12,2026-10-06,Tuesday,0,Store_19,L19,23.030236,72.593213,North,Medium,13:15,13,10.87,28.26,9,48.35,0.82
D13,2026-10-06,Tuesday,0,Store_49,L49,22.934302,72.554122,South,Medium,09:45,32,24.53,89.29,9,46.09,0.63
D13,2026-10-06,Tuesday,0,Store_46,L46,22.965655,72.529849,Central,Low,17:00,54,15.54,43.51,10,26.51,0.93
D9,2026-10-06,Tuesday,0,Store_7,L7,22.995806,72.573083,South,Low,10:45,60,8.63,24.16,8,27.83,0.69
D11,2026-10-07,Wednesday,0,Store_54,L54,23.011897,72.641639,North,Medium,15:15,39,14.19,36.89,12,41.34,0.71
D11,2026-10-07,Wednesday,0,Store_15,L15,23.103642,72.553741,Central,Low,18:30,17,9.08,25.42,7,49.18,0.7
D14,2026-10-07,Wednesday,0,Store_32,L32,22.896707,72.491172,East,Low,10:45,55,21.03,58.88,9,21.95,0.7
D15,2026-10-07,Wednesday,0,Store_4,L4,23.122541,72.569269,North,High,17:15,35,2.62,12.47,8,20.12,0.81
D2,2026-10-07,Wednesday,0,Store_9,L9,23.1724,72.568243,East,Medium,10:45,26,16.79,61.12,7,47.03,0.91
D2,2026-10-07,Wednesday,0,Store_46,L46,22.965655,72.529849,Central,Low,17:15,53,15.52,43.46,6,48.52,0.84
D7,2026-10-07,Wednesday,0,Store_33,L33,23.076562,72.481891,West,Medium,08:45,49,21.0,76.44,7,48.61,0.96
D9,2026-10-07,Wednesday,0,Store_28,L28,22.934761,72.524929,West,Low,08:00,27,23.77,66.56,12,49.35,0.61
D1,2026-10-08,Thursday,0,Store_1,L1,23.136953,72.579277,West,Medium,12:30,59,21.38,55.59,11,38.53,0.62
D13,2026-10-08,Thursday,0,Store_51,L51,23.075749,72.460435,South,Medium,13:45,39,14.69,38.19,9,36.93,0.79
D15,2026-10-08,Thursday,0,Store_47,L47,22.996527,72.726769,Central,Low,18:00,31,4.09,11.45,9,31.94,0.97
D5,2026-10-08,Thursday,0,Store_8,L8,22.906262,72.547656,North,Medium,14:30,45,4.33,11.26,10,46.04,0.62
D12,2026-10-09,Friday,0,Store_31,L31,22.92006,72.51836,South,Medium,17:15,37,13.21,48.08,5,40.34,0.68
D15,2026-10-09,Friday,0,Store_5,L5,23.099597,72.517982,North,Medium,16:00,50,21.58,56.11,9,29.61,0.69
D15,2026-10-09,Friday,0,Store_2,L2,23.101989,72.495308,North,Medium,17:30,13,3.39,12.34,10,20.26,0.98
D2,2026-10-09,Friday,0,Store_34,L34,23.027443,72.583301,West,Medium,08:15,60,7.95,28.94,7,23.19,0.89
D3,2026-10-09,Friday,0,Store_8,L8,22.906262,72.547656,North,Medium,08:15,55,8.43,30.69,5,33.2,0.7
D4,2026-10-09,Friday,0,Store_67,L67,22.985093,72.609142,West,High,15:15,47,21.35,72.59,9,29.13,0.81
D7,2026-10-09,Friday,0,Store_4,L4,23.122541,72.569269,North,High,17:15,44,14.59,69.45,6,33.6,0.82
D9,2026-10-09,Friday,0,Store_40,L40,23.094792,72.571629,West,Medium,14:00,14,19.23,50.0,9,32.71,0.73
D1,2026-10-10,Saturday,1,Store_19,L19,23.030236,72.593213,North,Medium,08:00,33,7.14,25.99,7,27.8,0.89
D1,2026-10-10,Saturday,1,Store_17,L17,23.149252,72.585157,East,Medium,18:00,26,9.39,34.18,10,48.57,0.78
D10,2026-10-10,Saturday,1,Store_33,L33,23.076562,72.481891,West,Medium,18:15,55,9.74,35.45,4,30.36,0.81
D11,2026-10-10,Saturday,1,Store_7,L7,22.995806,72.573083,South,Low,12:15,11,11.44,22.88,7,37.55,0.82
D13,2026-10-10,Saturday,1,Store_4,L4,23.122541,72.569269,North,High,09:30,56,16.39,78.02,7,39.26,0.77
D2,2026-10-10,Saturday,1,Store_52,L52,22.919236,72.519291,East,Low,11:45,32,20.23,40.46,7,44.52,0.85
D5,2026-10-10,Saturday,1,Store_39,L39,23.125122,72.541797,West,Low,08:15,10,20.95,58.66,3,26.93,0.67
D5,2026-10-10,Saturday,1,Store_26,L26,23.140634,72.59912,East,Low,10:45,10,24.39,68.29,8,30.03,0.74
D10,2026-10-11,Sunday,1,Store_37,L37,23.081543,72.566907,East,Medium,08:00,29,11.88,43.24,3,44.85,0.7
D13,2026-10-11,Sunday,1,Store_63,L63,22.974029,72.597014,Central,Medium,17:15,23,7.11,25.88,9,49.95,0.79
D13,2026-10-11,Sunday,1,Store_60,L60,23.110032,72.461491,South,High,18:30,39,3.7,17.61,3,35.58,0.82
D4,2026-10-11,Sunday,1,Store_3,L3,23.026445,72.587532,Central,High,11:00,41,13.18,44.81,6,40.9,0.66
D5,2026-10-11,Sunday,1,Store_28,L28,22.934761,72.524929,West,Low,10:00,14,18.27,51.16,7,26.56,0.61
D11,2026-10-12,Monday,0,Store_41,L41,23.133335,72.541455,East,Low,16:45,12,19.48,38.96,9,22.65,0.72
D2,2026-10-12,Monday,0,Store_19,L19,23.030236,72.593213,North,Medium,16:00,56,18.43,47.92,11,20.91,0.64
D3,2026-10-12,Monday,0,Store_34,L34,23.027443,72.583301,West,Medium,08:15,59,18.94,68.94,7,38.59,0.76
D3,2026-10-12,Monday,0,Store_1,L1,23.136953,72.579277,West,Medium,10:45,55,14.2,51.69,7,33.37,0.79
D3,2026-10-12,Monday,0,Store_21,L21,23.024734,72.578839,East,Medium,12:45,55,1.1,2.86,3,47.51,0.7
D4,2026-10-12,Monday,0,Store_35,L35,23.114949,72.528371,North,Low,08:30,59,19.0,53.2,5,36.07,0.94
D5,2026-10-12,Monday,0,Store_27,L27,23.078705,72.511762,South,Low,18:00,50,3.87,10.84,8,40.71,0.72
D7,2026-10-12,Monday,0,Store_49,L49,22.934302,72.554122,South,Medium,17:00,58,6.55,23.84,12,21.07,0.95
D8,2026-10-12,Monday,0,Store_51,L51,23.075749,72.460435,South,Medium,08:30,48,13.36,48.63,12,24.72,0.98
D9,2026-10-12,Monday,0,Store_48,L48,23.02243,72.683566,East,Low,11:45,20,8.34,16.68,11,23.72,0.87
D4,2026-10-13,Tuesday,0,Store_62,L62,23.04547,72.60816,West,High,09:45,21,22.6,107.58,5,40.54,0.75
D7,2026-10-13,Tuesday,0,Store_36,L36,23.112303,72.453666,East,Low,14:00,16,1.25,2.5,9,39.08,0.91
D10,2026-10-14,Wednesday,0,Store_67,L67,22.985093,72.609142,West,High,14:15,55,22.15,75.31,6,39.0,0.72
D12,2026-10-14,Wednesday,0,Store_67,L67,22.985093,72.609142,West,High,08:30,55,7.13,33.94,6,49.15,0.73
D12,2026-10-14,Wednesday,0,Store_26,L26,23.140634,72.59912,East,Low,10:15,29,7.11,19.91,12,45.28,0.82
D15,2026-10-14,Wednesday,0,Store_52,L52,22.919236,72.519291,East,Low,14:45,37,3.73,7.46,6,39.34,0.87
D15,2026-10-14,Wednesday,0,Store_17,L17,23.149252,72.585157,East,Medium,16:30,35,9.82,25.53,11,29.28,0.82
D3,2026-10-14,Wednesday,0,Store_29,L29,23.005242,72.721367,East,Medium,10:30,33,24.76,90.13,7,44.63,0.88
D6,2026-10-14,Wednesday,0,Store_29,L29,23.005242,72.721367,East,Medium,11:15,43,12.09,31.43,11,35.2,0.96
D8,2026-10-14,Wednesday,0,Store_70,L70,22.903094,72.533732,West,Low,12:15,53,4.49,8.98,9,47.35,0.76
D1,2026-10-15,Thursday,0,Store_67,L67,22.985093,72.609142,West,High,10:30,42,24.23,115.33,4,47.73,0.89
D12,2026-10-15,Thursday,0,Store_24,L24,23.142062,72.57643,South,Medium,12:30,35,9.32,24.23,3,37.84,0.83
D12,2026-10-15,Thursday,0,Store_8,L8,22.906262,72.547656,North,Medium,18:45,15,5.87,21.37,10,48.49,0.81
D14,2026-10-15,Thursday,0,Store_14,L14,22.957228,72.598412,South,High,13:15,26,13.93,47.36,12,43.16,0.93
D15,2026-10-15,Thursday,0,Store_35,L35,23.114949,72.528371,North,Low,10:30,34,21.47,60.12,10,45.8,0.67
D5,2026-10-15,Thursday,0,Store_41,L41,23.133335,72.541455,East,Low,12:30,31,12.18,24.36,7,34.14,0.96
D5,2026-10-15,Thursday,0,Store_48,L48,23.02243,72.683566,East,Low,15:45,56,5.35,10.7,10,36.13,0.68
D6,2026-10-15,Thursday,0,Store_41,L41,23.133335,72.541455,East,Low,16:45,46,21.39,42.78,11,41.61,0.8
D6,2026-10-15,Thursday,0,Store_35,L35,23.114949,72.528371,North,Low,17:45,50,12.95,36.26,8,27.79,0.73
D11,2026-10-16,Friday,0,Store_11,L11,22.956287,72.533465,West,High,13:30,29,20.8,70.72,7,47.98,0.72
D12,2026-10-16,Friday,0,Store_12,L12,23.113793,72.544115,East,High,15:30,47,21.48,73.03,7,45.39,0.87
D2,2026-10-16,Friday,0,Store_43,L43,23.043895,72.718543,Central,High,16:00,41,19.37,65.86,12,29.75,0.71
D5,2026-10-16,Friday,0,Store_32,L32,22.896707,72.491172,East,Low,17:15,51,20.06,56.17,12,28.15,0.73
D6,2026-10-16,Friday,0,Store_57,L57,23.008902,72.68655,West,Medium,13:00,51,23.04,59.9,9,41.19,0.71
D8,2026-10-16,Friday,0,Store_44,L44,23.118934,72.499277,Central,Low,08:00,40,16.93,47.4,8,29.93,0.79
D8,2026-10-16,Friday,0,Store_38,L38,23.042065,72.714175,West,Low,09:45,14,15.53,43.48,7,34.77,0.71
D15,2026-10-17,Saturday,1,Store_26,L26,23.140634,72.59912,East,Low,15:30,51,12.46,24.92,7,25.89,0.81
D2,2026-10-17,Saturday,1,Store_66,L66,22.98114,72.715898,East,Low,12:45,14,22.1,44.2,4,30.82,0.79
D5,2026-10-17,Saturday,1,Store_40,L40,23.094792,72.571629,West,Medium,11:30,60,24.56,63.86,7,37.88,0.78
D7,2026-10-17,Saturday,1,Store_69,L69,23.098633,72.464317,East,High,13:15,48,11.06,37.6,7,39.22,0.9
D7,2026-10-17,Saturday,1,Store_69,L69,23.098633,72.464317,East,High,15:00,31,23.21,78.91,12,28.24,0.77
D12,2026-10-18,Sunday,1,Store_58,L58,23.018608,72.5704,North,Low,12:00,15,21.34,42.68,12,31.5,0.7
D13,2026-10-18,Sunday,1,Store_46,L46,22.965655,72.529849,Central,Low,12:45,28,18.16,36.32,10,20.59,0.78
D15,2026-10-18,Sunday,1,Store_33,L33,23.076562,72.481891,West,Medium,11:15,40,4.58,11.91,4,41.91,0.67
D15,2026-10-18,Sunday,1,Store_6,L6,23.114987,72.550167,East,High,18:45,26,10.2,48.55,5,25.87,0.86
D3,2026-10-18,Sunday,1,Store_37,L37,23.081543,72.566907,East,Medium,12:00,18,20.74,53.92,8,27.94,0.65
D7,2026-10-18,Sunday,1,Store_52,L52,22.919236,72.519291,East,Low,14:30,26,12.05,24.1,3,31.56,0.82
D10,2026-10-19,Monday,0,Store_63,L63,22.974029,72.597014,Central,Medium,16:45,33,24.83,64.56,9,26.58,0.77
D12,2026-10-19,Monday,0,Store_39,L39,23.125122,72.541797,West,Low,08:45,23,10.4,29.12,7,43.1,0.61
D15,2026-10-19,Monday,0,Store_7,L7,22.995806,72.573083,South,Low,12:00,28,9.29,18.58,9,39.0,0.92
D3,2026-10-19,Monday,0,Store_26,L26,23.140634,72.59912,East,Low,16:00,50,24.91,49.82,10,27.69,0.69
D4,2026-10-19,Monday,0,Store_52,L52,22.919236,72.519291,East,Low,12:15,47,4.23,8.46,4,22.81,0.79
D4,2026-10-19,Monday,0,Store_30,L30,23.029562,72.615918,Central,High,14:30,34,24.47,83.2,11,46.27,0.72
D8,2026-10-19,Monday,0,Store_45,L45,23.167346,72.578259,Central,High,10:00,47,22.98,109.38,12,47.21,0.78
D1,2026-10-20,Tuesday,0,Store_63,L63,22.974029,72.597014,Central,Medium,18:15,40,10.38,37.78,8,49.56,0.65
D15,2026-10-20,Tuesday,0,Store_57,L57,23.008902,72.68655,West,Medium,11:45,54,12.81,33.31,11,49.53,0.79
D6,2026-10-20,Tuesday,0,Store_27,L27,23.078705,72.511762,South,Low,14:45,34,19.54,39.08,3,21.36,0.83
D8,2026-10-20,Tuesday,0,Store_6,L6,23.114987,72.550167,East,High,18:15,55,20.34,96.82,10,41.49,0.92
D1,2026-10-21,Wednesday,0,Store_32,L32,22.896707,72.491172,East,Low,10:30,36,19.55,54.74,6,24.51,0.66
D11,2026-10-21,Wednesday,0,Store_26,L26,23.140634,72.59912,East,Low,14:45,45,15.11,30.22,12,32.26,0.68
D15,2026-10-21,Wednesday,0,Store_29,L29,23.005242,72.721367,East,Medium,13:30,32,17.58,45.71,12,36.11,0.93
D3,2026-10-21,Wednesday,0,Store_51,L51,23.075749,72.460435,South,Medium,08:45,29,19.56,71.2,3,37.48,0.91
D8,2026-10-21,Wednesday,0,Store_15,L15,23.103642,72.553741,Central,Low,13:15,46,17.04,34.08,4,36.9,0.72
D12,2026-10-22,Thursday,0,Store_66,L66,22.98114,72.715898,East,Low,18:00,59,19.07,53.4,6,27.57,0.63
D14,2026-10-22,Thursday,0,Store_63,L63,22.974029,72.597014,Central,Medium,09:30,26,17.05,62.06,5,24.77,0.85
D2,2026-10-22,Thursday,0,Store_16,L16,23.049811,72.469171,East,High,09:00,51,10.59,50.41,9,39.06,0.8
D3,2026-10-22,Thursday,0,Store_66,L66,22.98114,72.715898,East,Low,18:45,45,17.15,48.02,9,24.15,0.72
D5,2026-10-22,Thursday,0,Store_53,L53,23.135279,72.547717,West,Low,08:45,57,20.43,57.2,12,25.98,0.75
D5,2026-10-22,Thursday,0,Store_20,L20,23.129394,72.520486,West,Medium,18:15,44,12.29,44.74,12,40.18,0.69
D7,2026-10-22,Thursday,0,Store_48,L48,23.02243,72.683566,East,Low,11:15,18,8.21,16.42,3,47.52,0.72
D9,2026-10-22,Thursday,0,Store_50,L50,22.929464,72.534675,West,Low,10:15,42,17.27,48.36,8,35.18,0.81
D10,2026-10-23,Friday,0,Store_50,L50,22.929464,72.534675,West,Low,10:00,54,20.8,58.24,9,28.04,0.73
D10,2026-10-23,Friday,0,Store_37,L37,23.081543,72.566907,East,Medium,18:30,43,15.49,56.38,11,31.04,0.83
D13,2026-10-23,Friday,0,Store_63,L63,22.974029,72.597014,Central,Medium,12:00,10,8.03,20.88,4,27.13,0.81
D13,2026-10-23,Friday,0,Store_1,L1,23.136953,72.579277,West,Medium,14:00,36,3.04,7.9,12,39.3,0.72
D15,2026-10-23,Friday,0,Store_41,L41,23.133335,72.541455,East,Low,10:00,26,4.28,11.98,9,40.46,0.98
D5,2026-10-23,Friday,0,Store_21,L21,23.024734,72.578839,East,Medium,09:00,37,16.9,61.52,5,24.81,0.75
D11,2026-10-24,Saturday,1,Store_34,L34,23.027443,72.583301,West,Medium,17:00,35,6.58,23.95,3,23.51,0.82
D14,2026-10-24,Saturday,1,Store_23,L23,23.040341,72.600817,East,High,12:30,17,5.26,17.88,3,46.65,0.88
D4,2026-10-24,Saturday,1,Store_69,L69,23.098633,72.464317,East,High,10:15,21,23.84,113.48,11,25.38,0.88
D4,2026-10-24,Saturday,1,Store_43,L43,23.043895,72.718543,Central,High,10:30,12,20.8,99.01,12,38.27,0.97
D5,2026-10-24,Saturday,1,Store_9,L9,23.1724,72.568243,East,Medium,17:00,25,2.64,9.61,10,25.78,0.74
D5,2026-10-24,Saturday,1,Store_62,L62,23.04547,72.60816,West,High,17:15,15,7.43,35.37,8,32.0,0.96
D7,2026-10-24,Saturday,1,Store_42,L42,23.04175,72.60512,East,High,11:30,49,20.01,68.03,7,29.46,0.75
D7,2026-10-24,Saturday,1,Store_20,L20,23.129394,72.520486,West,Medium,17:15,49,2.62,9.54,8,28.68,0.68
D1,2026-10-25,Sunday,1,Store_27,L27,23.078705,72.511762,South,Low,16:30,19,8.51,17.02,9,21.68,0.6
D14,2026-10-25,Sunday,1,Store_42,L42,23.04175,72.60512,East,High,09:15,29,2.85,13.57,4,38.38,0.84
D14,2026-10-25,Sunday,1,Store_6,L6,23.114987,72.550167,East,High,12:00,21,13.51,45.93,7,45.01,0.6
D2,2026-10-25,Sunday,1,Store_39,L39,23.125122,72.541797,West,Low,10:45,32,1.77,4.96,3,48.95,0.61
D4,2026-10-25,Sunday,1,Store_8,L8,22.906262,72.547656,North,Medium,13:15,32,4.28,11.13,12,47.93,0.68
D5,2026-10-25,Sunday,1,Store_13,L13,23.081015,72.536338,West,Medium,10:15,18,18.32,66.68,9,29.73,0.78
D5,2026-10-25,Sunday,1,Store_22,L22,22.96808,72.593603,South,High,18:30,11,19.29,91.82,3,44.02,0.93
D6,2026-10-25,Sunday,1,Store_33,L33,23.076562,72.481891,West,Medium,12:15,46,15.63,40.64,12,45.71,0.78
D8,2026-10-25,Sunday,1,Store_29,L29,23.005242,72.721367,East,Medium,16:30,52,24.57,63.88,4,25.53,0.94
D1,2026-10-26,Monday,0,Store_67,L67,22.985093,72.609142,West,High,13:15,57,24.83,84.42,5,20.61,0.75
D12,2026-10-26,Monday,0,Store_2,L2,23.101989,72.495308,North,Medium,16:45,22,13.65,35.49,7,31.97,0.85
D14,2026-10-26,Monday,0,Store_68,L68,23.031707,72.714249,Central,Medium,11:00,59,7.0,18.2,6,24.75,0.94
D14,2026-10-26,Monday,0,Store_9,L9,23.1724,72.568243,East,Medium,17:00,15,19.94,72.58,9,25.95,0.75
D3,2026-10-26,Monday,0,Store_33,L33,23.076562,72.481891,West,Medium,14:30,50,1.85,4.81,9,24.05,0.67
D4,2026-10-26,Monday,0,Store_46,L46,22.965655,72.529849,Central,Low,17:45,16,14.08,39.42,10,26.97,0.64
D6,2026-10-26,Monday,0,Store_61,L61,22.900191,72.532039,North,Medium,12:30,20,4.5,11.7,8,38.74,0.97
D7,2026-10-26,Monday,0,Store_14,L14,22.957228,72.598412,South,High,12:30,38,13.25,45.05,7,43.94,0.9
D10,2026-10-27,Tuesday,0,Store_36,L36,23.112303,72.453666,East,Low,08:30,41,15.42,43.18,3,27.55,0.74
D10,2026-10-27,Tuesday,0,Store_48,L48,23.02243,72.683566,East,Low,09:45,33,19.62,54.94,9,41.96,0.72
D10,2026-10-27,Tuesday,0,Store_64,L64,22.94129,72.527059,South,High,15:45,50,19.76,67.18,9,40.02,0.77
D2,2026-10-27,Tuesday,0,Store_3,L3,23.026445,72.587532,Central,High,09:15,25,7.18,34.18,5,30.81,0.88
D2,2026-10-27,Tuesday,0,Store_51,L51,23.075749,72.460435,South,Medium,16:15,35,22.32,58.03,3,36.35,0.76
D2,2026-10-27,Tuesday,0,Store_36,L36,23.112303,72.453666,East,Low,18:30,47,16.73,46.84,6,46.99,0.81
D5,2026-10-27,Tuesday,0,Store_7,L7,22.995806,72.573083,South,Low,16:30,15,13.14,26.28,10,34.56,0.83
D5,2026-10-27,Tuesday,0,Store_24,L24,23.142062,72.57643,South,Medium,16:30,20,8.58,22.31,8,23.92,0.66
D6,2026-10-27,Tuesday,0,Store_59,L59,23.102272,72.544785,East,Medium,11:00,34,18.45,47.97,4,47.9,0.67
D9,2026-10-27,Tuesday,0,Store_60,L60,23.110032,72.461491,South,High,18:30,52,24.22,115.29,3,24.39,0.8
D1,2026-10-28,Wednesday,0,Store_23,L23,23.040341,72.600817,East,High,08:00,32,22.54,107.29,7,47.14,0.62
D15,2026-10-28,Wednesday,0,Store_42,L42,23.04175,72.60512,East,High,10:15,26,19.78,94.15,3,41.62,0.86
D15,2026-10-28,Wednesday,0,Store_63,L63,22.974029,72.597014,Central,Medium,14:45,26,2.13,5.54,6,47.38,0.69
D15,2026-10-28,Wednesday,0,Store_67,L67,22.985093,72.609142,West,High,18:45,36,2.3,10.95,3,40.58,0.61
D4,2026-10-28,Wednesday,0,Store_39,L39,23.125122,72.541797,West,Low,15:15,34,5.64,11.28,6,49.75,0.8
D5,2026-10-28,Wednesday,0,Store_5,L5,23.099597,72.517982,North,Medium,16:15,59,24.49,63.67,3,25.26,0.83
D5,2026-10-28,Wednesday,0,Store_24,L24,23.142062,72.57643,South,Medium,18:00,42,13.7,49.87,6,28.29,0.8
D5,2026-10-28,Wednesday,0,Store_66,L66,22.98114,72.715898,East,Low,18:30,17,17.03,47.68,8,42.71,0.62
D6,2026-10-28,Wednesday,0,Store_22,L22,22.96808,72.593603,South,High,08:15,44,19.8,94.25,4,40.83,0.88
D7,2026-10-28,Wednesday,0,Store_30,L30,23.029562,72.615918,Central,High,08:45,42,12.03,57.26,10,29.48,0.69
D9,2026-10-28,Wednesday,0,Store_56,L56,23.088968,72.467116,West,High,12:15,17,18.48,62.83,3,22.54,0.81
D9,2026-10-28,Wednesday,0,Store_6,L6,23.114987,72.550167,East,High,17:00,51,21.65,103.05,9,42.92,0.95
D12,2026-10-29,Thursday,0,Store_18,L18,22.937508,72.532447,Central,High,17:45,49,12.96,61.69,4,46.19,0.65
D2,2026-10-29,Thursday,0,Store_16,L16,23.049811,72.469171,East,High,09:00,33,13.31,63.36,8,28.04,0.92
D2,2026-10-29,Thursday,0,Store_23,L23,23.040341,72.600817,East,High,13:30,60,11.63,39.54,3,45.65,0.73
D5,2026-10-29,Thursday,0,Store_12,L12,23.113793,72.544115,East,High,13:15,37,19.42,66.03,10,37.25,0.63
D5,2026-10-29,Thursday,0,Store_67,L67,22.985093,72.609142,West,High,16:30,24,9.42,32.03,5,41.58,0.78
D8,2026-10-29,Thursday,0,Store_64,L64,22.94129,72.527059,South,High,09:45,49,16.05,76.4,10,30.8,0.73
D9,2026-10-30,Friday,0,Store_50,L50,22.929464,72.534675,West,Low,09:30,49,1.71,4.79,5,32.66,0.92
D9,2026-10-30,Friday,0,Store_67,L67,22.985093,72.609142,West,High,17:30,29,3.41,16.23,8,33.06,0.64
D14,2026-10-31,Saturday,1,Store_65,L65,22.984183,72.598118,North,Low,11:45,55,23.85,47.7,8,47.57,0.62
D14,2026-10-31,Saturday,1,Store_47,L47,22.996527,72.726769,Central,Low,12:45,15,20.02,40.04,4,49.01,0.76
D3,2026-10-31,Saturday,1,Store_26,L26,23.140634,72.59912,East,Low,15:15,24,9.97,19.94,12,39.35,0.74
D6,2026-10-31,Saturday,1,Store_60,L60,23.110032,72.461491,South,High,16:45,35,20.75,70.55,8,36.75,0.85
D8,2026-10-31,Saturday,1,Store_12,L12,23.113793,72.544115,East,High,09:45,11,5.44,25.89,10,23.75,0.95
D9,2026-10-31,Saturday,1,Store_35,L35,23.114949,72.528371,North,Low,12:15,31,9.34,18.68,12,24.94,0.86
D12,2026-11-01,Sunday,1,Store_56,L56,23.088968,72.467116,West,High,08:15,36,19.66,93.58,5,41.24,0.83
D2,2026-11-01,Sunday,1,Store_54,L54,23.011897,72.641639,North,Medium,10:15,13,12.45,45.32,11,23.21,0.8
D3,2026-11-01,Sunday,1,Store_63,L63,22.974029,72.597014,Central,Medium,11:45,12,10.64,27.66,5,34.83,0.97
D6,2026-11-01,Sunday,1,Store_11,L11,22.956287,72.533465,West,High,11:00,45,12.43,42.26,4,29.94,0.75
D6,2026-11-01,Sunday,1,Store_9,L9,23.1724,72.568243,East,Medium,18:30,39,3.65,13.29,4,24.37,0.93
D7,2026-11-01,Sunday,1,Store_46,L46,22.965655,72.529849,Central,Low,14:15,15,20.91,41.82,10,46.87,0.67
D9,2026-11-01,Sunday,1,Store_32,L32,22.896707,72.491172,East,Low,11:45,32,15.13,30.26,6,46.0,0.83
D10,2026-11-02,Monday,0,Store_59,L59,23.102272,72.544785,East,Medium,09:15,12,21.14,76.95,5,31.92,0.79
